actual_price,nn_pred,xgb_pred
3.5,3.5534985,3.488301
2.0,2.6661346,2.0217488
0.8,0.98713493,0.79987913
4.0,3.7090483,3.923318
3.5,3.5622444,3.4762716
2.5,2.920134,2.5083966
4.5,4.314043,4.4483876
4.25,4.233535,4.187941
4.5,4.29852,4.4694037
2.2,2.8137755,2.2305055
2.5,2.9787855,2.5367668
4.75,4.5675306,4.688943
3.0,3.0700297,2.932485
3.0,3.4259152,3.0621932
7.6,7.9451885,7.604999
3.75,3.7497544,3.7632315
2.5,3.1221673,2.5409389
3.0,3.1882658,2.9959803
3.5,3.6562202,3.4829602
2.55,3.0136135,2.6191332
15.0,18.754967,15.088784
2.2,2.830858,2.231433
2.65,3.516512,3.2056584
3.1,3.0136135,3.0543835
2.5,3.0373569,2.5083568
0.8,0.96960896,0.8041432
2.2,3.082309,2.2381716
3.0,3.1903455,2.9635885
3.5,3.7819433,3.56362
3.0,3.2545006,2.9898517
3.75,4.340184,3.8095963
2.5,2.9842265,2.5371816
3.1,3.3399413,3.1020334
4.75,4.511216,4.691975
3.0,3.2712731,2.9959803
3.1,3.4408288,3.100807
3.0,3.0764933,2.9328873
3.5,3.9752944,3.56952
3.75,3.769837,3.681573
3.5,3.8660154,3.5636094
3.0,3.3114727,2.9898517
0.8,0.97178066,0.80357826
3.75,3.7183073,3.6820154
3.5,3.6473465,3.473054
3.0,3.0932446,2.9754167
2.5,3.1746435,2.5397518
4.5,4.270705,4.4682126
3.5,3.979474,3.5656078
3.25,3.524727,3.270176
3.0,3.0802708,2.9505835
2.5,3.0639825,2.566618
3.75,4.354417,3.8108048
3.25,3.5306823,3.203017
2.5,3.1542647,2.5422857
3.0,3.1586318,2.97099
3.0,2.5977015,2.770706
4.25,4.2321877,4.18737
4.5,4.4193435,4.457789
0.8,0.9686648,0.80459595
3.75,4.0578327,3.7815173
4.5,4.433626,4.446558
3.0,3.0638638,2.9328873
2.45,2.9720643,2.5137906
2.5,3.0152588,2.5547931
3.0,3.097154,2.9511602
2.0,2.6454957,2.0259223
4.25,4.297759,4.1868925
4.75,4.5189853,4.691975
2.0,2.646002,2.0245647
4.25,4.2191825,4.1976256
3.75,4.016302,3.7529285
3.5,3.5300534,3.4448903
3.0,3.1815672,2.9615917
3.75,3.698652,3.728102
3.0,3.389966,3.0579169
3.5,3.6226246,3.5594082
4.25,4.3286886,4.1868925
3.5,3.5727358,3.442486
3.0,3.0647075,2.9296715
4.5,4.2703485,4.4682126
0.8,0.9893544,0.8036213
3.0,3.7058163,3.0251803
2.5,2.9307613,2.5362556
3.0,3.0606277,2.960876
3.0,3.069043,2.9329426
2.65,3.4385233,2.7682192
3.75,4.092066,3.7804694
3.0,2.6262329,2.5789118
3.0,3.082265,2.9545846
0.8,0.97804797,0.8019824
4.75,4.5870275,4.691975
3.25,3.5883815,3.3129816
4.25,4.331974,4.1868925
3.5,3.5729864,3.477472
0.8,0.9827437,0.80428886
3.0,3.155665,2.97099
19.75,31.09424,19.867676
3.25,3.5199988,3.2781315
2.0,2.6470914,2.0218124
2.5,2.9538126,2.5360003
10.95,10.277225,10.836015
3.75,3.7573874,3.7256775
3.0,3.074265,2.9754167
2.5,2.9519644,2.5083966
3.25,3.5518444,3.239839
3.25,3.7819314,3.3090954
3.75,4.347022,3.8096862
4.0,3.7073681,3.9213
2.65,3.5870674,2.7461045
3.75,4.0620413,3.7815173
3.5,3.6146657,3.5500617
4.25,4.3357086,4.1864996
4.25,4.275283,4.187941
3.5,3.5214536,3.442486
2.5,3.0816603,2.5621157
2.5,2.959653,2.533263
3.75,3.9910474,3.7736754
3.75,3.7436855,3.7307148
3.1,3.0136135,3.0535529
7.6,7.7272797,7.604999
3.5,3.5796783,3.4847689
2.5,3.071721,2.5677607
3.75,4.332033,3.8099263
2.5,2.976966,2.5423458
3.75,3.7192307,3.6820154
3.0,3.2459674,2.9607275
3.5,3.6387217,3.4715009
3.0,3.1962075,2.9628193
3.0,3.078266,2.9754167
3.0,3.191879,2.9475005
4.25,4.113551,4.1970277
3.0,3.1406844,2.9703915
0.8,1.0023736,0.8041432
3.75,3.9807546,3.7736754
3.0,3.0858982,2.9754167
2.0,2.6607504,2.0259223
3.0,3.0701165,2.932485
3.0,3.1795774,2.97099
3.75,3.9057107,3.7638538
3.0,2.547475,2.7824342
2.5,3.1231303,2.5429568
4.25,4.1118736,4.1970277
3.0,3.0668247,2.9329426
2.5,3.0719671,2.5617218
3.5,3.6034281,3.4448903
3.0,3.0828648,2.962825
4.0,3.669765,3.9165277
3.0,3.0766783,2.9545846
3.0,3.160777,2.97099
2.0,2.6831253,2.0217488
4.75,4.500369,4.6897535
4.5,4.3694143,4.4563165
2.5,3.0590093,2.5595927
3.5,3.8516161,3.5613878
3.25,3.5700734,3.3354313
3.75,3.7322013,3.7400496
12.0,13.05521,12.02304
4.75,4.509864,4.6878033
3.75,3.7262692,3.7632315
0.8,0.98815143,0.80398744
3.1,3.4195259,3.1012104
3.5,3.6169708,3.4461205
3.5,3.8353977,3.5658417
3.0,3.6049414,3.02466
3.75,3.7299585,3.681663
21.0,19.179966,20.895731
2.45,2.9274735,2.5138807
3.75,3.9719849,3.7638538
2.0,2.6505315,2.0271523
3.5,3.88963,3.561669
3.75,4.0337133,3.7515433
3.5,3.5528514,3.4777524
3.0,3.2592788,2.9907348
3.0,3.106085,2.963158
4.25,4.2163496,4.1972327
3.0,3.074875,2.9754167
3.25,3.5731575,3.3059144
4.25,4.2658024,4.1864996
3.75,4.3175354,3.8096924
3.75,3.7448156,3.7298322
2.0,2.664101,2.0271523
2.5,3.0136135,2.5561323
3.0,3.262443,2.948241
3.5,3.5815055,3.442486
3.75,4.0626054,3.7815173
2.0,2.6386118,2.0271523
2.5,3.144874,2.5417619
4.5,4.2662725,4.4706116
4.25,4.1043577,4.1964564
3.5,3.5626812,3.4967086
2.5,3.060878,2.568007
2.5,2.944171,2.5364463
2.2,3.1082938,2.2381716
3.1,3.4102342,3.1013029
3.0,3.1576173,2.9966562
3.75,4.1115856,3.7804694
4.5,4.444304,4.455638
3.0,3.1414583,2.967386
2.5,3.153163,2.5431452
2.5,3.1394594,2.540562
3.1,3.0136135,3.0535529
3.0,3.2548559,2.9959803
3.0,3.5746093,3.0236044
4.0,3.7308967,3.926343
3.75,3.707423,3.6812046
3.0,3.3386796,3.0574403
2.5,3.0758617,2.5665731
3.0,3.1671119,2.964448
0.8,0.99018294,0.8034785
3.0,3.2302442,2.9477282
3.5,3.595465,3.545872
3.5,3.6279058,3.5631452
3.0,3.0543394,2.9311008
2.0,2.6473017,2.0218124
4.5,4.2650623,4.4670753
2.5,2.988632,2.5362315
4.25,4.1139627,4.2010407
3.5,3.5570319,3.4984674
0.8,0.9846678,0.80428886
3.0,3.25968,2.9893107
2.0,2.6337767,2.0271523
2.5,3.00886,2.55614
3.0,3.3630264,2.9907348
3.1,3.0136135,3.0528817
2.1,2.601636,2.7665474
3.5,3.9791932,3.5555315
2.0,2.616314,2.0259223
2.5,2.9330575,2.5369945
2.5,2.9663355,2.5083966
3.0,3.0667844,2.9329426
3.0,3.4812934,3.0621932
3.25,3.565275,3.2617114
4.5,4.359065,4.446558
3.75,4.337106,3.8099263
3.0,2.6189232,2.568218
2.5,2.94347,2.5364463
2.45,3.0111217,2.5138807
2.2,2.8955414,2.231974
2.5,3.1149035,2.5423145
3.75,4.3153787,3.8059711
2.5,2.938398,2.5108445
3.0,3.3361378,2.9901938
8.95,9.4619,8.947023
3.75,4.025937,3.7348313
3.25,3.5466204,3.244779
3.75,4.021792,3.7663486
15.0,18.847933,15.118794
3.0,3.1086721,2.9540684
3.0,3.207478,2.9966562
4.25,4.043274,4.2010407
2.0,2.6400785,2.0271523
2.5,2.9229765,2.5359888
3.75,4.0690465,3.786021
2.2,3.080882,2.240144
3.5,3.6588972,3.47096
3.25,3.5389473,3.2694528
3.0,3.086704,2.9754167
2.2,3.0836332,2.240144
3.25,3.5765264,3.3068922
3.0,3.073125,2.9539354
3.75,3.7533162,3.72718
2.5,2.9689267,2.5368733
3.5,3.5549557,3.4792671
3.0,3.1332982,2.9579828
3.0,3.155509,2.963267
3.25,3.543279,3.2654307
2.0,2.6682153,2.021214
3.5,3.5994537,3.47096
2.2,3.0909374,2.241374
3.5,3.5685189,3.4461205
2.5,2.9360561,2.5379467
3.0,3.1412601,2.9703915
3.75,3.6930373,3.729582
3.0,3.163717,2.9703915
3.0,3.078048,2.9754167
2.5,2.9543064,2.5419436
3.0,3.1545775,2.9643664
3.75,3.7238753,3.7281024
3.75,4.0639505,3.786021
0.8,1.0022993,0.80516833
4.5,4.4086113,4.446462
2.5,2.9711626,2.5365412
3.0,3.0718212,2.9626687
2.5,2.9589596,2.538275
3.0,2.6296763,2.5602639
2.5,2.955126,2.5099986
2.2,3.0635257,2.240144
2.5,3.0817018,2.559891
3.5,3.5399446,3.442486
3.25,3.5654213,3.307622
3.0,3.081321,2.95154
3.0,3.2694664,2.9901938
2.55,3.0136135,2.6178985
3.0,3.1395607,2.9966562
3.75,4.0703144,3.786021
2.0,2.6400685,2.0271523
8.95,10.380175,9.037425
2.5,2.9356647,2.5423458
3.75,3.7632885,3.731281
3.1,3.320928,3.1020334
4.25,4.1875925,4.1972327
3.0,3.6435091,3.0236044
3.0,3.194777,2.9658747
3.0,3.1913185,2.964046
0.8,0.9948317,0.80410784
2.5,3.072626,2.5644746
2.5,3.0880983,2.5740578
0.8,0.9964334,0.8035693
3.75,3.6742585,3.767871
3.75,4.10925,3.7800767
2.5,2.9568937,2.5418882
2.5,2.9753742,2.542401
0.8,0.9850737,0.80516833
3.0,3.1896334,2.9481857
3.0,3.0643363,2.951791
4.25,4.2397947,4.187941
0.8,0.9760692,0.8003215
2.5,3.2649202,2.5636067
4.25,4.055877,4.1970277
3.75,3.7702067,3.681573
0.8,0.9959177,0.80410784
3.5,3.6151469,3.5544126
2.0,2.6615992,2.0259223
3.0,3.151543,2.9622376
0.8,0.9733372,0.81325287
2.5,2.9702754,2.507822
2.5,2.9333632,2.5369945
3.75,4.017473,3.7509842
2.0,2.6594143,2.0245647
3.5,3.8510349,3.563383
0.8,0.9820156,0.8035693
3.1,3.0136135,3.0535529
4.0,3.7061455,3.923318
3.5,3.5536735,3.442486
2.2,2.9050946,2.2305055
2.5,2.9257982,2.5083966
2.5,2.962266,2.53913
3.5,3.603759,3.481653
3.5,3.5931041,3.442486
3.75,3.7131908,3.7632315
3.25,3.4759843,3.271442
4.25,4.10922,4.1970277
0.8,0.99710214,0.80410784
4.75,4.586854,4.691975
4.25,4.1853924,4.1972327
3.75,3.7766273,3.6820314
3.0,3.075639,2.9625428
3.75,3.745867,3.7311125
3.0,2.626186,2.5688677
2.45,2.98134,2.5107536
3.0,3.2349808,2.9959803
3.5,3.6241682,3.473054
3.0,3.2199523,2.9481857
3.0,3.4400325,3.0584881
3.25,3.5695214,3.3020055
2.0,2.6615627,2.0271523
2.55,3.0136135,2.6150498
4.0,3.7496274,3.9226468
2.5,3.0674095,2.559874
3.75,3.709922,3.7628388
3.5,3.6467183,3.472513
3.0,3.0747108,2.9754167
2.5,2.9596214,2.5365784
14.0,13.6365595,13.981903
2.5,2.9370327,2.5083966
3.0,3.1845067,2.964046
2.55,3.0136135,2.6163967
3.5,3.5856106,3.4807472
3.75,3.7176397,3.7273407
14.75,17.197115,14.910478
3.75,3.7456539,3.7299254
13.33,12.210017,13.283695
3.0,3.143264,2.97099
4.5,4.3740416,4.445495
2.5,2.9440148,2.507822
3.0,3.0670426,2.932485
3.75,4.128789,3.7800767
3.0,3.1426094,2.9703915
0.8,0.97373843,0.80441636
4.0,3.706876,3.9218361
3.1,3.0136135,3.053098
3.1,3.4186366,3.100807
4.25,4.282648,4.1864996
3.0,3.4831464,3.0621932
4.75,4.5660143,4.691741
3.1,3.3710768,3.1017992
4.5,4.3490076,4.4515266
4.25,4.1189365,4.200648
4.5,4.428421,4.440945
3.75,3.7217596,3.7261367
2.5,2.9437013,2.5368483
3.0,3.3063197,2.9893107
3.5,3.612196,3.472513
2.5,2.9396224,2.542401
10.95,10.269205,10.837107
3.0,3.064325,2.9741867
2.5,3.0012202,2.5083966
3.25,3.517556,3.2004619
3.5,3.618539,3.4461205
4.25,4.0687637,4.195586
0.8,0.9904839,0.80516833
2.2,3.0626602,2.2381716
3.5,3.6036558,3.472513
3.0,3.0707889,2.9530272
3.0,3.6600707,3.0251803
2.5,3.3189325,2.5525024
2.5,3.0136533,2.5562658
3.25,3.54804,3.263387
2.5,2.9543939,2.507822
3.75,4.310498,3.8095963
3.5,3.5335262,3.442486
2.5,2.9488208,2.5347404
0.8,0.9726948,0.80360067
2.5,2.9290676,2.537754
3.5,3.6520164,3.472513
3.75,4.0119324,3.7732828
3.5,3.8550487,3.5680907
3.0,3.1586475,2.97099
4.5,4.2845373,4.489949
3.25,3.5619404,3.325053
4.25,4.358513,4.1868925
4.75,4.49117,4.691741
2.5,2.9373162,2.5356102
2.5,3.0715702,2.5609765
3.0,3.2535803,2.9907348
3.1,3.4285278,3.1016688
2.0,2.64778,2.0271523
2.5,2.921969,2.5364463
3.0,3.1690369,2.9703915
4.75,4.463688,4.6907735
3.5,3.8287911,3.5656016
3.0,3.288413,2.9907348
3.0,3.5978005,3.0267634
3.0,3.082594,2.9316998
3.5,3.6156414,3.4834845
3.5,3.5707734,3.442486
4.75,4.506337,4.6894126
3.0,3.301331,2.994233
2.5,2.9329436,2.5359888
4.5,4.384532,4.4426136
2.5,2.999948,2.5411582
3.0,3.2530055,2.9893107
8.95,9.183589,8.958283
3.75,4.293894,3.806851
2.65,3.551109,3.2367616
4.0,3.698737,3.923318
2.5,3.0730522,2.5579362
3.75,4.3283796,3.8095963
3.0,3.0835876,2.9538162
0.8,0.98254967,0.8041432
0.8,0.98005366,0.8025183
3.0,3.1648202,2.964046
2.2,3.0788894,2.2381716
2.55,3.0136135,2.6150498
3.1,3.3043923,3.1019783
3.75,3.745725,3.7421176
2.5,2.9335904,2.5329928
3.75,3.7266905,3.7628388
10.0,11.125006,9.9886675
2.45,2.9673266,2.515144
2.2,2.8764188,2.231433
2.0,2.6912062,2.0245647
3.75,3.9701655,3.7672732
4.75,4.4917116,4.6949964
2.5,2.9849887,2.560162
2.0,2.661291,2.0245647
3.75,4.2896805,3.803846
3.0,3.064282,2.9741867
2.2,2.8032684,2.231974
8.95,9.2797165,8.941502
2.2,3.06843,2.2381716
3.0,3.2459614,2.948522
2.5,3.1213033,2.541455
2.5,3.0790706,2.5616486
4.75,4.5338993,4.694224
2.0,2.6270046,2.0259223
2.55,3.0136135,2.6154618
3.5,3.549682,3.481198
2.0,2.6592917,2.0217488
3.0,3.6129158,3.0251803
4.25,4.1046057,4.1970277
3.25,3.577025,3.221163
3.0,3.2680964,2.9898517
2.2,2.809532,2.231974
2.1,2.57422,2.7673693
2.5,3.0806537,2.5612679
3.75,3.7155643,3.7264693
2.5,2.929186,2.5376308
3.0,3.3008225,2.9898517
3.0,3.0701392,2.9523542
3.0,3.2799692,2.9608421
3.5,3.9729917,3.564545
3.1,3.301393,3.101941
3.75,3.7576926,3.728578
3.0,3.0730615,2.9754167
3.1,3.0136135,3.0518637
2.0,2.6171134,2.0259223
3.25,3.5522985,3.260434
3.0,3.0826664,2.9741867
3.0,2.5733476,2.6324992
3.1,3.0136135,3.0535529
2.5,2.9616804,2.507822
2.5,2.9336214,2.5083568
3.0,3.293102,2.9901938
2.5,3.0613236,2.5611897
3.75,3.719107,3.6814005
3.25,3.582502,3.3045444
3.25,3.5270302,3.2659452
4.75,4.495036,4.690678
3.75,3.7245443,3.7292001
8.95,9.497779,8.946857
3.0,3.573315,3.0251803
2.5,2.9719148,2.536724
3.0,3.2463832,2.9477835
2.55,3.0136135,2.6150498
3.75,4.020795,3.7516296
2.5,2.9529576,2.542401
3.75,4.097748,3.7804694
2.5,3.0197096,2.552005
3.0,3.2617064,2.9898517
3.0,3.2202978,2.9475005
3.75,3.6576626,3.7632315
3.5,3.5587947,3.4881883
2.5,2.9229555,2.5353036
0.8,0.9826188,0.8041432
3.0,3.3314624,2.9898517
2.5,3.0330591,2.55856
3.0,3.2059627,2.9652426
3.75,4.3282533,3.8019776
3.75,3.780505,3.6820314
3.0,2.5853848,2.5898087
4.0,3.6573806,3.9226468
4.5,4.295185,4.5217557
3.0,3.0839906,2.9512815
2.5,2.9450507,2.5083966
3.0,2.6098866,2.8629646
3.5,3.6011431,3.4448903
3.25,3.5688486,3.3226717
4.75,4.555852,4.691741
3.75,4.0100365,3.7520611
3.25,3.5548544,3.263387
4.75,4.4884367,4.691741
3.0,3.0849352,2.9545846
0.8,0.991096,0.8041664
3.0,3.073452,2.9527814
2.5,3.074243,2.559752
4.0,3.7144125,3.9222698
3.0,3.1498654,2.9709263
4.5,4.398036,4.446462
3.75,3.6871908,3.7632315
4.75,4.522784,4.691645
3.75,3.756683,3.7301052
2.5,2.9488797,2.5099986
4.25,4.236163,4.187941
3.0,3.1064377,2.9574683
2.5,2.955873,2.542401
2.5,3.0348015,2.5092754
2.45,2.9352353,2.5138807
2.2,2.7866092,2.2299645
2.5,2.9772732,2.5099986
3.75,3.7835147,3.681573
2.2,3.096661,2.241374
2.0,2.665172,2.0245647
2.0,2.6416214,2.0271523
8.95,9.880848,9.038089
3.75,4.030937,3.769033
3.0,3.1025105,2.9521816
18.0,20.328512,17.96615
3.0,3.0861552,2.9536915
2.0,2.6768954,2.0259223
2.5,2.9556146,2.5378804
3.0,3.0734086,2.9741867
3.0,3.1694424,2.9703915
3.75,3.704542,3.6812046
4.0,3.6950295,3.9213
3.5,3.757815,3.5618267
4.25,4.218068,4.1972327
3.5,3.5620797,3.472513
3.0,3.3471909,2.9901938
3.75,4.304801,3.8160114
3.5,3.6157453,3.4715009
2.5,3.0777593,2.5607808
2.5,3.0230737,2.556811
4.75,4.5487967,4.691741
3.0,3.229423,2.964869
4.5,4.1458077,4.473804
2.5,3.0237412,2.5092754
4.25,4.0669737,4.195586
2.5,2.996932,2.5108445
0.8,0.9755685,0.797528
2.65,3.2973876,2.7682192
0.8,0.9876087,0.7977999
2.5,2.9077723,2.5083966
3.75,3.7057643,3.6810317
2.5,3.120367,2.541944
2.5,3.0169775,2.5563562
2.45,2.965502,2.5138807
3.75,4.0643635,3.780946
3.0,3.0835621,2.9498947
3.0,3.085495,2.9526947
4.5,4.422115,4.438839
0.8,0.9744066,0.79631615
0.8,0.9730412,0.8035693
4.5,4.384551,4.4427767
2.5,2.9513526,2.5333679
12.0,13.657665,12.3692465
3.0,3.6369727,3.0251803
2.5,2.9444857,2.542401
2.2,3.080616,2.240144
2.5,3.027967,2.556811
3.0,3.1613617,2.9643238
0.8,0.98839545,0.7974967
3.75,3.6832187,3.7632315
3.75,4.057221,3.7815173
4.25,4.0938005,4.1970277
3.0,3.0897417,2.9541297
3.0,3.0646143,2.932485
3.75,3.989921,3.7732828
2.5,2.9148362,2.5353036
0.8,0.98362106,0.80378854
2.5,2.962377,2.542401
3.5,3.6261013,3.5528207
3.75,3.69447,3.6779401
4.25,4.109973,4.1964564
4.25,4.1985493,4.187941
4.25,4.051011,4.1964564
3.5,3.863772,3.5655117
2.5,2.871252,2.542401
3.75,4.0576406,3.7864137
4.75,4.5580897,4.687859
0.8,0.9669171,0.80516833
4.25,4.2346745,4.187941
3.75,4.059352,3.7864137
2.5,3.0809536,2.559596
3.0,3.0868363,2.9541202
3.5,3.5942237,3.473054
3.0,3.2651777,2.9898517
3.5,3.6623137,3.472513
3.1,3.4171977,3.1012104
2.5,2.9365587,2.537199
3.25,3.5998018,3.3106122
2.55,3.0136135,2.615566
2.5,2.9430752,2.5108445
3.5,3.74959,3.5618267
3.5,3.618539,3.4461205
2.0,2.7253163,2.0218124
3.25,3.5530326,3.2626033
3.75,4.2541776,3.799529
4.25,4.219656,4.1976256
2.2,3.096013,2.240144
3.75,3.742204,3.7625277
2.5,2.9615183,2.507822
2.5,2.9992292,2.5099986
4.25,4.3288016,4.1868925
28.0,29.06765,27.673193
2.5,3.117818,2.5417619
3.0,3.9623127,3.0262432
0.8,1.0017142,0.80410784
3.5,3.5631554,3.4845169
3.0,3.6285956,3.0251803
3.0,3.267321,2.9901938
3.75,4.11285,3.7804694
3.0,3.2883325,2.9959803
3.75,3.7577884,3.7294981
3.25,3.5603194,3.2612886
3.0,3.0809367,2.9312382
4.75,4.5336275,4.691975
3.5,3.5513914,3.489433
2.5,3.0392992,2.5604458
3.5,3.443389,3.4411137
3.0,3.0715213,2.9630728
3.75,3.6675746,3.7628388
2.5,3.0725925,2.5657256
4.25,4.2267103,4.187941
3.75,4.290483,3.808725
3.0,3.2682219,2.9901938
3.75,3.7377462,3.7402344
2.0,2.6199837,2.0259223
3.0,3.4224982,3.0570476
3.75,4.0343523,3.7653184
3.5,3.6606634,3.47096
2.2,3.0748396,2.241374
3.0,3.0957744,2.9754167
3.0,2.638162,2.5557418
2.0,2.6267185,2.021214
3.0,3.2674947,2.9901938
4.25,4.1090508,4.1970277
3.75,4.310342,3.8068943
3.0,3.2189374,2.9615653
4.75,4.5988355,4.691645
2.1,2.5712729,2.7135882
2.55,3.0136135,2.6178985
3.75,3.6365063,3.730136
2.65,2.8783414,2.7406328
2.55,3.0136135,2.6199563
3.0,3.0651824,2.9727805
3.75,3.6153133,3.6812046
3.25,3.4805233,3.2022333
3.0,3.0799372,2.9727805
2.5,2.9382133,2.5361156
2.2,2.8235378,2.231433
3.5,4.0390844,3.5659378
3.5,3.6054442,3.473054
3.0,3.0980854,2.9741867
2.2,3.0766647,2.2381716
3.75,3.7230055,3.6807423
2.5,3.0815873,2.562428
3.0,3.0819435,2.9530191
2.2,3.080638,2.241374
3.0,3.1005735,2.9549892
3.75,4.0609293,3.7553334
4.5,4.375617,4.4416523
2.2,2.8157806,2.231433
3.0,3.0765402,2.9727805
2.55,3.0136135,2.6125066
3.0,3.1059241,2.9540684
0.8,0.98507905,0.80304545
3.0,3.2366345,2.9966562
3.75,4.021054,3.7732828
3.75,4.3174753,3.8095963
2.5,3.0866623,2.5569417
3.0,3.264303,2.9901938
2.5,3.1272302,2.541455
2.5,3.0580292,2.5092754
3.0,3.0995362,2.9540684
2.0,2.7091105,2.0218124
3.0,3.0595698,2.960754
3.5,3.5480862,3.4790137
3.5,3.5486786,3.47096
0.8,0.9549176,0.80364054
3.1,3.3716419,3.1017992
3.0,3.075612,2.9533575
8.95,9.375625,8.946464
3.75,3.7655756,3.6823502
2.5,3.1960545,2.5389454
3.75,3.728902,3.72998
4.75,4.5385284,4.691735
3.0,3.3141375,2.9901938
3.75,4.034006,3.767871
2.0,2.6614351,2.0271523
4.25,4.119359,4.2010407
2.5,2.9524121,2.5419436
3.5,3.6182597,3.4461205
3.0,3.729462,3.0251803
3.75,3.7399607,3.7779565
2.5,3.0710416,2.557632
3.75,4.3156853,3.80575
2.5,2.9489412,2.5108445
3.0,3.1520526,2.97099
8.95,9.195624,8.952529
4.75,4.5434504,4.690348
2.55,3.0136135,2.6178985
2.5,3.0756662,2.567816
3.0,3.0974507,2.9754167
2.5,3.1984262,2.539052
4.75,4.486476,4.691735
3.75,3.7027562,3.7286558
3.0,3.0833364,2.9554152
3.0,2.546084,2.7422042
2.5,3.073833,2.567816
2.45,2.9183147,2.5134223
2.5,3.070723,2.5606303
4.25,4.318115,4.1868925
4.25,4.2116833,4.187941
3.75,4.0322533,3.7504485
3.25,3.62526,3.303276
4.25,4.065564,4.1970277
3.0,3.0786815,2.9554152
3.75,3.737606,3.7243352
3.75,4.1393566,3.7800767
4.25,4.227516,4.1976256
3.0,3.0664492,2.9727805
3.0,3.2446787,2.949706
3.1,3.0136135,3.0537336
4.75,4.5068045,4.691645
3.75,4.0631094,3.7804694
3.1,3.4302413,3.1008449
2.5,2.9391432,2.5099986
2.45,2.9628534,2.5138807
4.0,3.7062256,3.9213
3.75,3.7939336,3.681535
3.0,3.1193583,2.952075
3.5,3.8521035,3.5606072
4.25,4.120121,4.1970277
3.0,3.165832,2.9643664
2.5,2.9666817,2.5362825
4.5,4.3193836,4.4684315
0.8,0.9889647,0.80516833
2.5,2.947268,2.5083966
4.75,4.533395,4.691975
4.75,4.4927025,4.691735
8.95,9.364988,8.947178
3.75,4.0485315,3.7526414
3.1,3.0136135,3.0530076
3.1,3.4199648,3.1017992
2.5,2.976572,2.507822
3.0,3.059231,2.9741867
0.8,0.9800588,0.8041432
3.75,3.6937485,3.7254922
3.5,3.7094772,3.565824
3.5,3.5739803,3.473054
0.8,0.99036175,0.80413985
3.5,3.595241,3.442486
3.75,3.9078293,3.7632825
3.25,3.5626626,3.3077192
3.25,3.5287457,3.2439954
3.0,3.0607498,2.9338021
3.0,3.07132,2.9329426
4.25,4.215268,4.1972327
3.5,3.5737972,3.442486
4.75,4.5137773,4.691645
2.0,2.6587753,2.0218124
4.5,4.355786,4.4476705
3.25,3.556325,3.305746
3.25,3.5531373,3.2646646
2.5,3.069512,2.5673585
3.25,3.5599477,3.2626033
3.0,2.5815384,2.93268
2.2,3.0359101,2.240144
3.75,3.7527273,3.7311108
2.2,2.831833,2.2299645
21.0,19.062357,20.79114
3.1,3.0136135,3.0535529
3.0,3.5411932,3.0584881
2.2,2.805856,2.231433
4.25,4.1198444,4.200648
3.0,3.152141,2.97099
3.0,3.1796846,2.97099
2.5,2.9697425,2.5108445
3.0,3.1847682,2.9635885
9.5,10.52619,9.482189
2.5,2.9696245,2.534207
2.45,2.9752762,2.5136738
2.65,3.3190303,2.7660718
2.5,2.9452798,2.5418882
3.75,3.7525325,3.681573
2.5,2.9826396,2.5092754
3.75,3.7514174,3.7632315
3.5,3.5806286,3.4876118
0.8,0.9945903,0.7998478
2.5,3.067904,2.5610378
3.1,3.0136135,3.0535529
3.5,3.8803253,3.5656078
4.75,4.551424,4.6876297
3.75,4.359351,3.8096862
0.8,0.98309267,0.80378854
3.0,3.1495805,2.97099
3.5,3.922819,3.5656078
2.5,2.9556785,2.5083966
3.5,3.5917935,3.5530696
3.0,3.6203575,3.0251803
3.75,3.699083,3.7272015
0.8,0.9640131,0.80360067
3.0,3.099601,2.9754167
3.75,3.7254417,3.7252204
3.25,3.5428572,3.200064
2.5,3.06284,2.566618
3.25,3.5437949,3.2439954
28.0,27.939716,27.896832
0.8,0.95698357,0.80360067
3.5,3.5385654,3.472513
10.95,10.325722,10.836385
2.0,2.6556008,2.0259223
3.75,3.9738927,3.7736754
3.1,3.3167381,3.101941
3.0,3.5406735,3.0618005
2.2,2.7920759,2.231433
4.0,3.6985602,3.9208813
2.5,3.0308094,2.5552392
4.75,4.5017505,4.691645
4.25,4.2192545,4.1972327
2.5,2.9733074,2.541945
2.0,2.6297035,2.0259223
2.5,3.1077194,2.5410001
3.0,3.4501934,3.0621932
3.1,3.4316478,3.1013093
3.0,3.094849,2.9560864
3.0,3.07939,2.9526687
3.5,3.584119,3.4448903
3.75,4.145332,3.7732828
2.2,3.0869093,2.240144
3.25,3.5807407,3.3099673
3.0,3.1511786,2.97099
10.0,10.118375,10.017953
3.75,4.3702517,3.8108048
2.2,2.930244,2.231433
3.1,3.0136135,3.0516334
3.75,3.7330663,3.6812046
2.2,2.8318443,2.231974
2.5,2.9276726,2.507822
2.5,3.0236578,2.556811
4.75,4.576276,4.70187
3.75,3.76528,3.7394197
3.0,3.249775,2.9959803
3.5,3.5882869,3.472513
3.5,3.5488389,3.4791958
0.8,0.9956511,0.8042159
4.75,4.521044,4.691645
3.75,3.7282841,3.7282917
3.75,3.915612,3.7638538
3.75,4.047241,3.7540905
4.5,4.2518263,4.4734697
4.5,4.2631955,4.4810686
3.0,3.1643548,2.96436
4.25,4.327822,4.1868925
3.5,3.5768588,3.4791868
2.2,3.0097003,2.231433
